prediction,target
163.31240639377054435,165.1300049000000171872670762240886688232
164.66090358501543278,165.1900023999999973511876305565237998962
165.20883576080984767,167.4400023999999973511876305565237998962
167.30103077735711281,167.5099945000000047912180889397859573364
167.71322885947955683,168.1499938999999983479938236996531486511
167.24845918626627395,167.5200043000000107440428109839558601379
168.47647166168277977,167.9499969000000021424057194963097572327
168.35220462366160632,168.8699950999999828127329237759113311768
169.22740715954066104,169.1699981999999806703272042796015739441
170.62934402728836858,169.5
170.24381897554053467,169.1399993999999935567757347598671913147
169.81305734006397756,168.5200043000000107440428109839558601379
172.09033911959525653,168.9299926999999854615452932193875312805
171.77769134048304522,169.1100006000000064432242652401328086853
171.47144204571429782,168.5899963000000241208908846601843833923
170.96057229695006185,168.5899963000000241208908846601843833923
169.75159780123814812,168.7100066999999796735210111364722251892
171.06909911325757889,170.6600036999999758791091153398156166077
171.65656759483172777,170.9499969000000021424057194963097572327
170.76920298041500246,170.6999969000000021424057194963097572327
169.59639631365274681,169.7299956999999892559571890160441398621
168.47937456953326318,169.1799926999999854615452932193875312805
168.83975610313004267,169.8000030999999978575942805036902427673
168.64118543482939572,169.3099976000000026488123694434762001038
169.02683865851966516,169.1100006000000064432242652401328086853
168.65055086688113306,169.6100006000000064432242652401328086853
168.24651795899703188,168.7400054999999952087819110602140426636
169.15150925784308811,166.3800049000000171872670762240886688232
169.09960612000287483,165.8300018000000193296727957203984260559
169.72734047203280738,164.7700043000000107440428109839558601379
169.0303220381255187,165.5800018000000193296727957203984260559
167.8633531227482365,164.5599976000000026488123694434762001038
167.28667202706094486,166.0599976000000026488123694434762001038
168.28985845782656838,166.6199950999999828127329237759113311768
167.88172154320733398,166
168.5268277906453136,163.3300018000000193296727957203984260559
167.50671988100174303,163.9100036999999758791091153398156166077
166.47897170444954895,164.1699981999999806703272042796015739441
165.45279109196033573,163.6499938999999983479938236996531486511
165.45156620097932887,164.3899993999999935567757347598671913147
167.18255814953846539,165.75
166.39420561244742203,165.9600066999999796735210111364722251892
167.10193019904332346,166.0399933000000203264789888635277748108
168.54903334091122247,167.6300049000000171872670762240886688232
168.15040233089783328,168.8699950999999828127329237759113311768
167.7435467685551771,169.3999938999999983479938236996531486511
167.18764944310896681,168.9499969000000021424057194963097572327
166.96893501636509427,169.3300018000000193296727957203984260559
167.66401585549166953,170.3099976000000026488123694434762001038
167.07627018195339019,171.0700073000000145384547067806124687195
167.91807923871971298,173.0500030999999978575942805036902427673
167.14201258984977017,172.7599945000000047912180889397859573364
167.5795201231503313,170.7200011999999844647391000762581825256
168.47856100127378909,169.9299926999999854615452932193875312805
169.14544550194048611,169.5299988000000155352608999237418174744
171.03252978374862892,169.0399933000000203264789888635277748108
169.49260445711109924,169.6900023999999973511876305565237998962
169.18054586615178891,168.9100036999999758791091153398156166077
168.49673532723494418,168.0099945000000047912180889397859573364
170.01822854430184861,169.3399963000000241208908846601843833923
172.08950794803419626,169.1799926999999854615452932193875312805
172.05976626352338599,167.6199950999999828127329237759113311768
169.979328212965072,168.8899993999999935567757347598671913147
169.7837083471737003,167.4299926999999854615452932193875312805
169.6633951857129432,165.4799956999999892559571890160441398621
170.67912542873770576,165.6000061000000016520061763003468513489
171.88600011299172365,169.1699981999999806703272042796015739441
171.90304091183452329,170.2599945000000047912180889397859573364
171.31181758378187396,170.9400023999999973511876305565237998962
172.54050280395000527,169.6999969000000021424057194963097572327
173.1634687830403152,172.0700073000000145384547067806124687195
171.00158103885254945,173.2200011999999844647391000762581825256
172.71659038895927551,174.3899993999999935567757347598671913147
172.57743474846034815,174.3999938999999983479938236996531486511
170.73022116275791404,175.4100036999999758791091153398156166077
170.24797038498388702,174.5700073000000145384547067806124687195
173.61240690065855574,175.1499938999999983479938236996531486511
175.16927195374393023,175.9499969000000021424057194963097572327
175.54283887520580265,176.2299956999999892559571890160441398621
174.14784957915529162,177.1699981999999806703272042796015739441
176.03659530959575363,176.2899933000000203264789888635277748108
177.33169291808655998,175.7899933000000203264789888635277748108
176.92957972533241673,176.2100066999999796735210111364722251892
178.07557767275528704,176.8300018000000193296727957203984260559
179.2010752402214564,176.2700043000000107440428109839558601379
179.28642054437548836,177.1699981999999806703272042796015739441
177.52976363327897502,174.9299926999999854615452932193875312805
178.7248326956237463,177.2899933000000203264789888635277748108
178.04179841848156229,177.3200073000000145384547067806124687195
177.68662863248354711,176.9600066999999796735210111364722251892
176.71695283433192003,178.3800049000000171872670762240886688232
177.03958750634143371,179.2700043000000107440428109839558601379
178.24248374070106138,180.0500030999999978575942805036902427673
179.6857957770537837,179.4199981999999806703272042796015739441
180.97333778987666619,179.0299988000000155352608999237418174744
180.77774654373004637,178.4700011999999844647391000762581825256
179.27634302546567824,179.9100036999999758791091153398156166077
180.68664265621228537,180.8099976000000026488123694434762001038
180.50613052383678792,180.6300049000000171872670762240886688232
180.65883156551609545,180.6799926999999854615452932193875312805
181.57600151257744869,181.1199950999999828127329237759113311768
182.60842541694609054,181
182.50995464088637732,180.5299988000000155352608999237418174744
181.27792561815400063,179.75
180.99046856422904739,179.7299956999999892559571890160441398621
179.91522047491361036,178.9400023999999973511876305565237998962
181.02607535882697221,180.9400023999999973511876305565237998962
182.18324295086426901,181.3999938999999983479938236996531486511
181.21440152092500853,180.75
180.29848456493061803,178.7200011999999844647391000762581825256
181.29381612126138634,178.1300049000000171872670762240886688232
182.0476233192852078,178.1100006000000064432242652401328086853
180.48153694996099716,179.2200011999999844647391000762581825256
180.73933346375989117,178.6499938999999983479938236996531486511
180.44317384123107217,181.6999969000000021424057194963097572327
181.40655987778063718,181.4900054999999952087819110602140426636
183.86998289487465286,181.5599976000000026488123694434762001038
183.17619759578190042,182.5299988000000155352608999237418174744
184.41919587880434506,182.9299926999999854615452932193875312805
182.77824474512885899,183.8600006000000064432242652401328086853
182.07016122590977147,183.8500061000000016520061763003468513489
181.89700602168986165,183.8200073000000145384547067806124687195
182.23968644472205369,184.6900023999999973511876305565237998962
181.48918574116822811,182.9199981999999806703272042796015739441
183.48542518119819533,182.8899993999999935567757347598671913147
182.03581821928815998,182.3600006000000064432242652401328086853
182.38855269719513785,183.4799956999999892559571890160441398621
182.64656097713344707,183.5200043000000107440428109839558601379
183.81139653462324191,183.6399993999999935567757347598671913147
184.40607084865132492,184.1399993999999935567757347598671913147
184.0938317440754588,181.6900023999999973511876305565237998962
185.24713749540941876,183.6699981999999806703272042796015739441
184.49365140246155192,184.6600036999999758791091153398156166077
182.57045442097304999,184.4199981999999806703272042796015739441
182.05232877410784909,183.6399993999999935567757347598671913147
181.2023001121883965,184.1799926999999854615452932193875312805
180.49376102484976059,184.3000030999999978575942805036902427673
179.63546501435672553,182.7899933000000203264789888635277748108
180.38861018874032993,178.8899993999999935567757347598671913147
181.36577717163137891,178.0099945000000047912180889397859573364
179.29768354693840138,179.0700073000000145384547067806124687195
181.6486139249212215,177.3500061000000016520061763003468513489
182.06055599024773528,179.2299956999999892559571890160441398621
181.53747924121273627,178.1799926999999854615452932193875312805
181.59401149560454769,174.1699981999999806703272042796015739441
181.11768298192311022,175.3899993999999935567757347598671913147
181.04326122724097559,175.1699981999999806703272042796015739441
180.71228793431808413,177.4799956999999892559571890160441398621
179.00264986029418424,179.6799926999999854615452932193875312805
179.19518621832821736,180.0099945000000047912180889397859573364
178.87882014205365522,181.9799956999999892559571890160441398621
178.9821225951577901,182.0700073000000145384547067806124687195
181.04358083589193029,183.0099945000000047912180889397859573364
182.14889813709163491,184.0200043000000107440428109839558601379
180.23530568927449735,184.2400054999999952087819110602140426636
181.45434460914455599,183.0200043000000107440428109839558601379
181.36011397554247537,184.1000061000000016520061763003468513489
183.5345693792752968,183.8899993999999935567757347598671913147
185.84143587786445551,184.9100036999999758791091153398156166077
186.17009272750701143,184.8399963000000241208908846601843833923
186.82983398666158337,184.8500061000000016520061763003468513489
185.86724338522387256,185.8200073000000145384547067806124687195
186.31334608202874392,186.2899933000000203264789888635277748108
188.02982735367137934,184.9799956999999892559571890160441398621
188.61291934399230286,187.5800018000000193296727957203984260559
187.02681349621815343,187.75
186.96705068282065554,188.1799926999999854615452932193875312805
186.84967151766139182,188.2599945000000047912180889397859573364
187.20915241666187967,188.1600036999999758791091153398156166077
185.307738024292604,187.2299956999999892559571890160441398621
184.54096930240285701,187.2799988000000155352608999237418174744
185.26394842395777118,185.1799926999999854615452932193875312805
187.57018469073398137,184.6600036999999758791091153398156166077
187.27810889730423582,186.3300018000000193296727957203984260559
189.49778253203672307,187.6600036999999758791091153398156166077
188.77010246994802856,186.6600036999999758791091153398156166077
189.4000085926263921,187.75
188.49279781846644255,186.1999969000000021424057194963097572327
188.56631953839431048,185.4299926999999854615452932193875312805
188.19356203332304744,186.3099976000000026488123694434762001038
187.99135223422683794,184.9700011999999844647391000762581825256
187.12640036077445416,184.5800018000000193296727957203984260559
188.05014225058664579,185.4900054999999952087819110602140426636
188.24698396719779225,187.0099945000000047912180889397859573364
189.05864255268494389,188.25
187.66024824779276514,188.8800049000000171872670762240886688232
187.93179179227109898,188.6300049000000171872670762240886688232
187.51969218111634063,186.3999938999999983479938236996531486511
186.31674295450457635,184.3399963000000241208908846601843833923
185.42675023850884486,185.1000061000000016520061763003468513489
184.64546736152442463,187.0899963000000241208908846601843833923
185.76898298917933516,183.1600036999999758791091153398156166077
185.55608062153646642,181.5099945000000047912180889397859573364
187.10411076160116295,182.9400023999999973511876305565237998962
186.79820969702578282,184.1999969000000021424057194963097572327
186.022850296969807,186.1300049000000171872670762240886688232
187.20824529533217628,186.3899993999999935567757347598671913147
187.33137977081531744,187.0399933000000203264789888635277748108
186.20727415951498074,187.8899993999999935567757347598671913147
187.69658900541543289,187.4499969000000021424057194963097572327
187.74185984174914665,187.8300018000000193296727957203984260559
186.41225688113698311,186.2899933000000203264789888635277748108
184.60255832026075495,186.8800049000000171872670762240886688232
185.84065292873469843,187.75
187.15032029853921358,188.3099976000000026488123694434762001038
187.82646912287023611,188.3300018000000193296727957203984260559
186.72574135419290542,188.0599976000000026488123694434762001038
187.41603266969386254,188.4199981999999806703272042796015739441
187.11713538078049623,186.7799988000000155352608999237418174744
187.76402409049967446,187.8800049000000171872670762240886688232
188.20777186452178853,187.6799926999999854615452932193875312805
188.03759908529374911,187.9600066999999796735210111364722251892
189.89369802760998596,189.7899933000000203264789888635277748108
190.71142729741777089,189.9600066999999796735210111364722251892
190.70631198906934856,189.0599976000000026488123694434762001038
190.68111374649399181,187.3999938999999983479938236996531486511
191.47684101528150791,188.0500030999999978575942805036902427673
191.5826045463775813,188.7400054999999952087819110602140426636
190.85649165795021531,187.5500030999999978575942805036902427673
192.02238554532650028,189.1300049000000171872670762240886688232
192.46340494244429919,189.5899963000000241208908846601843833923
192.37092479080013163,190.3500061000000016520061763003468513489
193.80173607634142741,191.5200043000000107440428109839558601379
192.25361529523854642,191.3800049000000171872670762240886688232
191.52750375421356921,192.3699950999999828127329237759113311768
190.1721712034143934,192.6799926999999854615452932193875312805
192.28123921132564078,192.8999938999999983479938236996531486511
192.60372497929978408,192.8000030999999978575942805036902427673
192.05295997751105119,193.1900023999999973511876305565237998962
193.24136620013030097,194.4499969000000021424057194963097572327
193.65896277979078377,195.3800049000000171872670762240886688232
194.69489804411313116,195.5800018000000193296727957203984260559
193.59113738778333413,195.6000061000000016520061763003468513489
194.03485796834399935,194.9199981999999806703272042796015739441
194.82276256173648221,193.5399933000000203264789888635277748108
196.4919992910572546,194.1300049000000171872670762240886688232
195.63523218280639071,194.2899933000000203264789888635277748108
194.9475281085832421,194.8300018000000193296727957203984260559
197.15009410824967517,196.2599945000000047912180889397859573364
197.86308357453822282,196.4799956999999892559571890160441398621
198.19473704006131243,195.9400023999999973511876305565237998962
197.29617545780442356,195.8800049000000171872670762240886688232
197.70136453088889539,194.6999969000000021424057194963097572327
196.78674571346269317,195.5800018000000193296727957203984260559
195.53197119902358736,195.4400023999999973511876305565237998962
195.05849282790453003,195.8200073000000145384547067806124687195
195.99860435728982111,195.7200011999999844647391000762581825256
196.01740776835842439,197.0299988000000155352608999237418174744
197.26102368248484709,197.2299956999999892559571890160441398621
198.44283451412135832,198.1999969000000021424057194963097572327
198.27137752874008925,197.5099945000000047912180889397859573364
196.91229229016124691,196.2400054999999952087819110602140426636
195.79667113595380101,197.1199950999999828127329237759113311768
196.35609977048923724,196.3399963000000241208908846601843833923
195.48135972366159763,196.6100006000000064432242652401328086853
195.99228391272944805,197.6000061000000016520061763003468513489
195.92715516219948313,197.2299956999999892559571890160441398621
197.93913193887328816,197.9600066999999796735210111364722251892
198.206730353962854,195.7100066999999796735210111364722251892
198.51554954897943617,197.7100066999999796735210111364722251892
197.65618052621150014,197.3399963000000241208908846601843833923
197.29436969836504545,198.1999969000000021424057194963097572327
198.24538931069108116,198.6399993999999935567757347598671913147
197.07689969068849223,198.6499938999999983479938236996531486511
197.32755224974758335,197.7200011999999844647391000762581825256
197.69412649628290524,197.8000030999999978575942805036902427673
198.00683242650515581,196.9499969000000021424057194963097572327
197.92437131907780667,196.9799956999999892559571890160441398621
195.6645173992862965,193.0899963000000241208908846601843833923
195.64401002419094766,192.5
195.08377198632302907,193.8899993999999935567757347598671913147
194.54905265266233982,192.0099945000000047912180889397859573364
195.70855427905610213,192.0700073000000145384547067806124687195
196.71956496661331926,191.0299988000000155352608999237418174744
195.42219025591364812,193.2400054999999952087819110602140426636
195.89805692089697686,193.8000030999999978575942805036902427673
195.55286968906801803,193.5299988000000155352608999237418174744
197.81515082278571072,194.8399963000000241208908846601843833923
195.37885467683980778,195.7599945000000047912180889397859573364
195.18183736732470379,195.7200011999999844647391000762581825256
196.80600077173536988,197.3600006000000064432242652401328086853
196.47802963965730783,198.3899993999999935567757347598671913147
198.13577342000112935,198.9199981999999806703272042796015739441
197.97533173343461499,199.5
200.24373151642095081,199.1900023999999973511876305565237998962
200.38979887870777929,200.1999969000000021424057194963097572327
200.37630962587351746,200.3300018000000193296727957203984260559
200.25361875749962337,200.25
200.4028030148677999,200.1399993999999935567757347598671913147
199.43001123930000063,200.7100066999999796735210111364722251892
200.69357179810094749,200.6100006000000064432242652401328086853
200.41625807574081364,200.5
200.89475141920712531,200.2100066999999796735210111364722251892
200.90640337907598223,201.1100006000000064432242652401328086853
199.99941901985110349,200.5899963000000241208908846601843833923
200.96732925652784729,199.3200073000000145384547067806124687195
200.56823581183164151,200.0700073000000145384547067806124687195
201.06926348368619983,200.3000030999999978575942805036902427673
201.03292028065303043,199.1300049000000171872670762240886688232
201.26720039294019671,198.9799956999999892559571890160441398621
200.83500954839075803,200.4799956999999892559571890160441398621
200.12884578547368619,200.75
199.14263987157801239,201.8200073000000145384547067806124687195
200.56113598851700885,200.6999969000000021424057194963097572327
200.02482469106763574,199.1499938999999983479938236996531486511
198.00724798601319776,198.0099945000000047912180889397859573364
198.96759983214346335,199.5599976000000026488123694434762001038
198.78660343112696296,196.3399963000000241208908846601843833923
195.13939709650730947,197.8999938999999983479938236996531486511
194.64767930545360741,197.5399933000000203264789888635277748108
196.33367172537930401,197.0200043000000107440428109839558601379
196.55106405334058195,194.3500061000000016520061763003468513489
195.60925108118701132,194.3800049000000171872670762240886688232
195.91552279391225966,196.5200043000000107440428109839558601379
194.09428045817409725,196.2899933000000203264789888635277748108
193.31028111412035742,193.2599945000000047912180889397859573364
193.75232499025298694,196.6399993999999935567757347598671913147
192.33342310273513931,192.7400054999999952087819110602140426636
193.77577808671833282,190.5399933000000203264789888635277748108
194.0800747832153661,187.4100036999999758791091153398156166077
193.53842735274454867,187.6999969000000021424057194963097572327
192.49344868372949691,186.4299926999999854615452932193875312805
193.43966430718839433,186.2700043000000107440428109839558601379
194.85793384558624552,188.4700011999999844647391000762581825256
194.56378383683363609,190.3000030999999978575942805036902427673
193.66525261499015187,194.0700073000000145384547067806124687195
197.64422801940531826,192.6900023999999973511876305565237998962
196.14963288785909867,194.9299926999999854615452932193875312805
196.50491489314430282,196.4299926999999854615452932193875312805
195.27042370078484623,196.1600036999999758791091153398156166077
197.13593327720082016,198.4100036999999758791091153398156166077
196.11678720986549251,198.1100006000000064432242652401328086853
194.63350749253532967,199.3800049000000171872670762240886688232
196.20047250852852017,201.6600036999999758791091153398156166077
198.7461834897878532,201.7700043000000107440428109839558601379
200.89763237587089861,201.0700073000000145384547067806124687195
201.44537877485177546,202.3399963000000241208908846601843833923
203.2861535640051045,203.1499938999999983479938236996531486511
203.82922829946113552,203.3399963000000241208908846601843833923
204.78480878293478895,203.9799956999999892559571890160441398621
206.89431999217765679,204.1799926999999854615452932193875312805
205.56560463834352959,203.9600066999999796735210111364722251892
206.12926081670858025,204.1900023999999973511876305565237998962
206.83775174930977414,204.2400054999999952087819110602140426636
207.26202724292630819,204.3699950999999828127329237759113311768
206.83684516153778077,205.5500030999999978575942805036902427673
207.56535597014101313,205.2200011999999844647391000762581825256
207.32793371245728054,205.5800018000000193296727957203984260559
205.91664080074016852,206.6799926999999854615452932193875312805
206.33061206681423982,207.2599945000000047912180889397859573364
206.70325776845672294,207.1100006000000064432242652401328086853
206.85454327232247351,207.6399993999999935567757347598671913147
206.8281012106911021,207.1999969000000021424057194963097572327
206.07652396905902492,205.7599945000000047912180889397859573364
206.28464353525623665,207.0899963000000241208908846601843833923
205.30758125392026159,207.8899993999999935567757347598671913147
204.11762502979948408,207.6600036999999758791091153398156166077
204.70203947925699595,208
205.36819221384675416,206.6100006000000064432242652401328086853
205.24524473974489069,206.4700011999999844647391000762581825256
204.64287646710474178,203.1600036999999758791091153398156166077
206.7577353761356278,204.1900023999999973511876305565237998962
206.18299229100719572,200.8899993999999935567757347598671913147
205.26766354328742636,199.5099945000000047912180889397859573364
205.67568403124522547,197.9100036999999758791091153398156166077
206.14350649972206497,201.7899933000000203264789888635277748108
204.84026398729486118,206.7799988000000155352608999237418174744
203.52549061869967773,206.5200043000000107440428109839558601379
203.01342760174401292,207.4700011999999844647391000762581825256
205.92741001966376757,207.75
204.16486246543598781,207.7700043000000107440428109839558601379
203.58887461227206472,208.4400023999999973511876305565237998962
203.14392052269414535,208.7200011999999844647391000762581825256
202.31895185294837347,207.6000061000000016520061763003468513489
199.92410567224996498,205.5399933000000203264789888635277748108
201.17645626745587606,205.4299926999999854615452932193875312805
204.97573902636469256,201.7200011999999844647391000762581825256
204.66943288804245071,199.8200073000000145384547067806124687195
205.88999229344761943,202.3099976000000026488123694434762001038
206.81688068701566863,205.8999938999999983479938236996531486511
205.73679344028246874,204.25
206.82231689030129473,202.6499938999999983479938236996531486511
208.17340308153620754,202.0800018000000193296727957203984260559
206.04483912688343139,200.8600006000000064432242652401328086853
203.82342947928341914,199.0200043000000107440428109839558601379
203.19122308604244154,201.6300049000000171872670762240886688232
201.4675096762661326,202.0599976000000026488123694434762001038
202.62289542376399254,203.0800018000000193296727957203984260559
204.45542658962963856,206.1000061000000016520061763003468513489
206.71235298087836441,204.9700011999999844647391000762581825256
206.1079640847137,205.4499969000000021424057194963097572327
203.47103332405274045,202.7400054999999952087819110602140426636
201.83544119258431238,200.1399993999999935567757347598671913147
201.12639087874507027,201.9900054999999952087819110602140426636
200.2897065726735093,199.4499969000000021424057194963097572327
202.74281197935945897,201.9199981999999806703272042796015739441
203.2007728829152029,204.8399963000000241208908846601843833923
202.47874493921801786,204.0599976000000026488123694434762001038
206.64617820282492744,206.1199950999999828127329237759113311768
207.48159153184198544,205.5500030999999978575942805036902427673
209.15873235207462244,204.6300049000000171872670762240886688232
209.7640825016140127,206.8099976000000026488123694434762001038
208.14266671667647302,206.9299926999999854615452932193875312805
209.64895040238917545,208.9199981999999806703272042796015739441
208.04499013411083297,209.7799987999999871135514695197343826294
209.82741767951978318,210.1100006000000064432242652401328086853
212.18804392139952597,210.1300049000000171872670762240886688232
209.02869836473152532,209.9799956999999892559571890160441398621
212.02188324859227464,211.2400055000000236304913414642214775085
208.62976580713899466,211.2100066999999796735210111364722251892
209.18290304811716851,211.8099975999999742271029390394687652588
211.0001551137681588,211.6300049000000171872670762240886688232
210.73852513935403863,211.3800049000000171872670762240886688232
211.22577785514033621,210.6600037000000043008185457438230514526
211.67003149102598059,211.9900055000000236304913414642214775085
210.00083236650957019,211.1199950999999828127329237759113311768
210.94454263602449373,210.2299956999999892559571890160441398621
208.62724815253235988,210.4600066999999796735210111364722251892
208.60717924023458636,207.5
209.31212399306346583,208.3600006000000064432242652401328086853
208.06931288544512881,204.9799956999999892559571890160441398621
208.70816938265159024,204.5
210.1528049254652899,207.1000061000000016520061763003468513489
210.12724017325260206,205.8300018000000193296727957203984260559
210.81643642761585511,208.5800018000000193296727957203984260559
210.43105121770818755,207.9600066999999796735210111364722251892
209.499295420558866,210.4600066999999796735210111364722251892
210.72177488058704853,209.5
207.0144427883159608,210.4100037000000043008185457438230514526
208.26898666250153269,210
205.80222189706282165,208.8200073000000145384547067806124687195
204.33368704506182212,205.7599945000000047912180889397859573364
206.35524619892981946,205.2700043000000107440428109839558601379
205.88656885926775431,205.7400054999999952087819110602140426636
207.98261124790039389,208.25
206.65243301414918164,206.4299926999999854615452932193875312805
208.22900887299539363,205.6999969000000021424057194963097572327
208.22668880200910735,206.4400023999999973511876305565237998962
208.29690502696709586,207.8300018000000193296727957203984260559
210.27410904472714037,207.2799988000000155352608999237418174744
210.09595650540450151,207.9799956999999892559571890160441398621
207.65482487755252805,208.8999938999999983479938236996531486511
207.23502278116890807,210.0399933000000203264789888635277748108
208.75574249689105955,209.0899963000000241208908846601843833923
210.48343905299324774,209.4900054999999952087819110602140426636
208.07865226167209016,210.4299926999999570398358628153800964355
208.50314533647494386,210.3699950999999828127329237759113311768
209.53038886065198199,207.9499969000000021424057194963097572327
212.06249972405240101,209.8500060999999732302967458963394165039
210.7079052579654217,209.6000061000000016520061763003468513489
211.04892453685513942,210.6300049000000171872670762240886688232
209.83091617587331257,211.1600037000000043008185457438230514526
212.10940494095081021,211.6499939000000267697032541036605834961
211.62054792848292095,210.7700043000000107440428109839558601379
211.35346660788283657,211.4400024000000257728970609605312347412
210.46635628442749066,210.5700073000000429601641371846199035645
