time,final gradient norm,final error
25.495249880999999448,4802.7294605722418055,54.03132245894737906155569362454116344452
25.858729600000000204,840.0508773852449167,27.98497877705579739426866581197828054428
25.912258375000000399,9779.9108895790577662,49.65263332867775147860811557620763778687
25.41545637400000146,2420.5200525331492827,44.55163162253673192481073783710598945618
25.383961273000000602,8233.173305974680261,51.81458507311941019679579767398536205292
25.457682954999999225,1161.4159883258589616,36.1999973275506121694888861384242773056
25.752473713000000544,5455.2281752989174493,32.9036362572938330117722216527909040451
25.291957277000001625,1056.3055056039629562,35.35129771271920873232375015504658222198
25.436805454000001703,1148.0061182552690298,49.42282259762880158859843504615128040314
25.777698088000001064,1460.3495107955993717,47.84854740183913435203066910617053508759
25.72747067899999962,1217.1023080595396095,41.87329757786523032336845062673091888428
25.322544827000001533,2458.7456225356331743,56.44834521503753421711735427379608154297
25.340155700000000394,2525.621339829444878,81.50679467418873969108972232788801193237
25.625677167999999284,1048.7213777059225777,33.29830906943152513122186064720153808594
25.840508272000001,2635.428721084636436,38.49106798953471297863870859146118164062
25.254806878000000125,518.94030711991729277,29.80661595365391036693836213089525699615
25.37441898799999862,3413.2015273946044545,50.6571708081351701480343763250857591629
25.581544022999999299,1206.5256430518047637,38.44754668819790310863027116283774375916
25.563540356000000742,2333.6434774033118629,63.65581910392280207133808289654552936554
25.129257896999998678,1259.196475911055586,41.90817721566315867676166817545890808105
25.301480341000001317,723.4272612787849539,41.13316736544386742480128305032849311829
25.466121106999999313,1390.1063232095332296,46.61564625868354028170870151370763778687
25.642118573000001192,2297.4971460772226237,49.93916116031526541974017163738608360291
25.166060684000001402,3152.0951396568020755,48.20843669580681023489887593314051628113
25.178665696999999568,952.93437654989031671,39.28820129768895696997788036242127418518
25.444994021999999489,1865.8784017295147351,81.18636737840655825948488200083374977112
25.525863942000000861,1767.5417610404360858,40.30735191129421224331963458098471164703
25.046430729000000781,2145.3617388163606847,37.22275958683249541536497417837381362915
25.306909865000001503,1115.8142499647844943,36.39776255872747157127378159202635288239
25.53895508400000125,726.69163095398471341,37.50773341138605587730125989764928817749
25.659752299000000875,1702.2121698124938121,56.26990274136827707707197987474501132965
25.193285886999998269,807.89919558343171957,35.35023352951495212437293957918882369995
25.323534857999998593,2034.1427556268270109,48.0582754077337952480775129515677690506
25.301085701000001649,2493.4856600042776336,78.54746858711533263885939959436655044556
25.741703050999998226,4711.8935514185986904,48.93996361669193362331498065032064914703
25.088284540000000078,2966.1999827621984878,68.94399666988277886048308573663234710693
25.389921923999999365,5480.2391099479928016,43.30844731965159866149406298063695430756
25.333560216999998715,2544.5570143237964658,39.64295773172565162667524418793618679047
25.195359744000001001,1619.8262184214161152,42.57657945823198986090574180707335472107
24.961331868999998562,1964.0916067812643178,50.47408398898976855662112939171493053436
24.934780560000000094,6783.111192095532715,111.980676513256412363261915743350982666
25.189564874999998523,6154.99054769623217,54.5080537135816101113050535786896944046
25.141731325999998603,6884.3698127316629325,50.33658030961480278620001627132296562195
24.857885315000000759,4565.7455933294677379,40.39413508823817977599901496432721614838
24.952779440000000477,3946.6084511387030034,90.27308358929737153175665298476815223694
25.109139931000001411,2071.1838938586834047,49.98805515208012195671471999958157539368
25.43843256299999922,9838.9106445864254056,84.67871000994634300695906858891248703003
25.052276147000000606,1720.2634336421742773,64.37730355936433568331267451867461204529
24.876469689000000329,1407.2118079265885626,63.52803426177074896941121551208198070526
25.152174258999998813,2399.8161527059423861,55.10223134816916967793076764792203903198
25.241591035999999093,2146.6604868695249024,63.25774585819855388990617939271032810211
25.191974550000001187,2506.6975054509148322,102.7908887552723911085195140913128852844
24.998007016999999053,6795.193316656328534,84.9476788730159739770897431299090385437
25.108474432000001286,1266.8334667679382619,47.52582972144414696913372608833014965057
25.329934085000001431,2208.3785162470780961,66.61710242475895427105569979175925254822
24.937624458999998467,2395.8312152237826922,66.2248107583233860395921510644257068634
25.131262866000000145,789.93774088491488783,44.02483290722071274103655014187097549438
25.130303606999998323,2643.4315866117408405,46.3805587227650306658688350580632686615
25.367040319000000892,5185.3563257017631258,46.48524815085835371064604260027408599854
25.033626799000000318,3674.403048326310909,62.26998958904805192560161231085658073425
24.942821079000001561,7576.592912432043704,41.29290319096805461640542489476501941681
25.138603101000001061,1627.1129912414387491,59.03502495726844045975667540915310382843
25.422428622999998282,4465.6722039194628451,82.18096674258691791692399419844150543213
24.965121512999999709,2756.4113985897597559,65.6505369648449885744412313215434551239
25.010281335999998475,1000.7139373554280155,44.29912333772271182397162192501127719879
25.142451681000000718,2616.382031267284674,37.59851820158845470132291666232049465179
25.352949424999998485,2302.5394597599170083,48.59810329576623644243227317929267883301
24.814245586999998494,2406.6829346788363182,90.42116625367975757399108260869979858398
24.78413903099999871,2146.552747652924154,53.7842961671754409280765685252845287323
24.764776799999999923,6679.766653544465953,66.85863319229630974405154120177030563354
24.781924917000001329,7213.4559575561170277,96.82777940789659965048485901206731796265
24.873274274999999989,7639.5008989193383968,64.63421729851212660378223517909646034241
24.794222843000000012,2498.1649100985819132,68.19900909664150390199210960417985916138
24.964535479999998557,2075.4243821063696487,62.05040574926826479895680677145719528198
24.881085421000001645,20901.693844283647195,413.6189125878443633155256975442171096802
24.858986290000000707,1786.353860857159134,43.45024556385686054227335262112319469452
24.849428054000000543,1693.0491022147436979,67.95633383732800325560674536973237991333
24.739783199000001446,6821.6141835304570122,81.50950382527904025664611253887414932251
25.03846714799999873,3278.3919996874024037,70.57034334040355361139518208801746368408
24.737712018999999941,1005.4155113989521624,47.13547201635029182398284319788217544556
24.773628321000000341,3506.1844418346272505,73.17464057193940618617489235475659370422
24.921445488999999895,1450.1717908610410177,37.341515771355624053740029921755194664
24.93623225500000018,4099.8190415982635386,49.40956637375981586046691518276929855347
24.987417317999998545,2655.5340503096172142,61.89255249094135535870009334757924079895
24.556178939999998789,7825.8313343324680318,148.7481934440037889544328209012746810913
25.066343610000000552,3260.6934727275483965,60.00791621034326084327403805218636989594
25.043954321000001073,2514.7862224175200936,61.53465444174189258319529471918940544128
24.860383537000000587,4190.3077571377107233,57.88620331913439542859123321250081062317
24.805932338000001636,9371.7891188569556107,45.56814988215105444169239490292966365814
24.940478814999998747,3374.9636393886908081,69.43436393361922398526075994595885276794
24.976924147999998382,1318.0707328198293453,40.45074091459219545185987954027950763702
24.930725314000000026,3142.8708540403804363,88.1182071903331518569757463410496711731
24.830009621999998615,3880.8432999050583021,105.3296760764387443032319424673914909363
25.003032668999999544,3124.9464076859426314,120.5206395417611275888702948577702045441
24.925410643999999394,3786.1991155920759411,52.32949946204261948423663852736353874207
24.760719463000000928,1607.0259078873530143,44.79447371367584196377720218151807785034
24.754981770000000552,2944.6725955128440546,76.00496541371305170287087094038724899292
25.004258025999998694,4101.2665367053987211,95.53076856067893629642640007659792900085
24.799597438999999355,1199.5934978513998885,47.12006052997509897295458358712494373322
24.740202835000001613,2072.9523169661028987,53.80434712437933342243923107162117958069
24.744868831000001563,3079.5266393525334934,85.13040819504612954915501177310943603516
25.060349705000000142,3115.0913264218065706,43.92013063882192369646872975863516330719
25.110914839999999515,8763.3789416687559424,104.209621833001904178672702983021736145
24.824935759999998908,2614.8339212140367636,61.94434781932485378774799755774438381195
24.794315222000001597,3636.4861894784980905,48.5170009676243836338471737690269947052
25.002865523000000536,4320.2246050821740937,101.6480822928458849219168769195675849915
24.881031204999999318,1058.7203007345544847,39.49042503902443712604508618824183940887
24.929294938999998266,119071768.25545866787,2506557987.4440517425537109375
24.873427508999998992,3997.9321187675791407,106.8434244046314631759742042049765586853
25.18421329599999936,3387.3922713591250613,103.1584014468156595967229804955422878265
25.014804277999999726,1432.6398667578168897,55.28109641231614546086348127573728561401
24.86760104100000035,4093.6864138109667692,61.53447545317535372078054933808743953705
24.81873611600000018,3080.4566329450708508,69.83188685762782199617504375055432319641
25.124355825999998615,8820.4821571210395632,95.17495502073175828172679757699370384216
24.889825067000000303,4447.3838649141089263,61.34044253188636730556027032434940338135
24.823956273000000294,2390.9212885488441316,56.5003150688207327334566798526793718338
24.699118488999999954,12649.487956091423257,61.95554434498105678130741580389440059662
24.607965126999999939,39897.812578138538811,284.5484983412582096207188442349433898926
24.775650423999998395,37990.41968683723826,256.5620783660203869658289477229118347168
24.550709515000001204,2118.8778799399360651,73.49261852725442167866276577115058898926
24.573394977999999611,11176.314816207397598,148.2521322653761330911947879940271377563
24.596440690000001439,16384.528602880527615,91.64179553924924448438105173408985137939
24.572173679999998797,7476.4034553633173346,66.66591895591976424384483834728598594666
24.621068519000001373,3147.3488313378361454,68.08671173715762847677979152649641036987
24.484125957999999912,10401.329769132022193,68.81256989923430467115395003929734230042
24.673886026000001692,5443.672394704160979,134.9756024871245188023749506101012229919
24.792094030000001226,21835.463263206373085,92.19920002198669806148245697841048240662
24.675133997999999735,3636.9646882025845116,102.3923181834543782997570815496146678925
24.7065645449999991,2940.2253332265622703,55.70793092660413492467341711744666099548
24.445447112000000089,39745.710173413783195,271.197451435735729319276288151741027832
24.588551359000000218,9843.4144031940486457,59.60084030256830800453826668672263622284
24.628019384000001679,19057.557274981430965,80.60442709628036084268387639895081520081
24.563330145999998422,20722.857143498415098,101.0886598987079310063563752919435501099
24.563491662000000559,16409.028274875363422,84.78464182507997293214430101215839385986
24.66963289099999912,6346.5921817330690828,142.8736669274244661664852173998951911926
24.466170033000000927,36197.036605608504033,222.5549369847454102000483544543385505676
24.524059252000000697,6580.5633947096175689,63.57527196482692488643806427717208862305
24.56829898699999859,19822.367635778915428,89.7868446246218354644952341914176940918
24.724558517999998486,4948.3827003667356621,121.2455379190328699223755393177270889282
24.595370446000000442,14094.662364309720942,112.453891307742253502510720863938331604
24.676896607999999844,58223.859434669160692,237.8250583124057584427646361291408538818
24.649793604999999275,37456.006187665749167,265.0166562977670992040657438337802886963
24.472568069000001145,11445.912103877084519,95.57179013801736289224209031090140342712
24.694535393999998973,35626.604713103297399,290.3758874087986328049737494438886642456
24.607133337000000495,4048.8165690764180908,70.94303081888102724406053312122821807861
24.685813496000001521,11574.65263445643177,72.76043031934942462157778209075331687927
24.465213090999998968,2233.0760016991171142,78.90987999307829170447803335264325141907
24.704543452999999431,4267.8242027482647245,55.48392997048941310822556260973215103149
24.606383295000000544,10807.538157799765031,96.69907882977877022767643211409449577332
24.539795939000001113,5103.7307092988576187,70.22366289844566722422314342111349105835
24.496267599999999476,4378.4241483156583854,115.5417620603886206254173885099589824677
24.704157886000000843,3811.654626438415562,64.05344731533202207174326758831739425659
24.603640559999998771,37967.502057880446955,271.9111700559886344308324623852968215942
24.729101369999998639,4917.9903475746987169,69.53252476103860146849910961464047431946
24.55319100299999846,1992.4657370155186982,40.42460313714025232911808416247367858887
24.583705937000001285,38320.441062933270587,268.9321884167113125840842258185148239136
24.639651368999999193,25318.727801713150257,167.6551793391875833094672998413443565369
24.785513883000000135,16417.646022867567808,77.45305902003046583104151068255305290222
24.614231147999998228,35933.751003478901112,209.8825835828340871103137033060193061829
24.663491279999998795,41510.0433112243918,318.4917337269137078692438080906867980957
24.590725464999998451,23259.048725314503827,118.4981415835485023535511572845280170441
24.459464485000001588,58840.927760478312848,200.3075009523630001240235287696123123169
24.746850446999999917,17892.366103809988999,77.13854747935864963892527157440781593323
24.609971431999998259,20170.679369310917536,92.97248218269656661050248658284544944763
24.421149104000001273,3.9778122344908738007e+38,1.592461151476676902580823364044439886315e+171
24.623698139999998347,90049.649517649624613,618.6861272144518579807481728494167327881
24.479596930999999671,999.90003374669845471,43.32222934511558065651115612126886844635
24.414360321000000198,8268.1046009493875317,117.1315975848657018332232837565243244171
24.570877397000000286,7252.2764183664003212,56.3186267390560502121843455825001001358
24.57719411400000098,3800.8460715720093503,79.05998396603240507829468697309494018555
24.663776093999999262,50661.391136893369548,443.1320279934135442090337164700031280518
24.651304202999998694,40825.650921132692019,295.7157676887392767639539670199155807495
24.507754250000001406,3539.1552477669974905,100.6726422276891099727436085231602191925
24.519503717999999282,35883.165329481540539,194123.7247361462505068629980087280273438
24.688435018999999926,37759.880395464919275,287.540816574956977547117276117205619812
24.639185475000001446,1330.5240172412354696,56.64426366873125573420111322775483131409
24.706163309000000794,39276.018375813429884,301.6814686017234521386853884905576705933
24.525284888000001615,8643.340130450849756,113.8073512342498077032360015437006950378
24.562484272999999035,44601.658673731581075,389.6646709314366603393864352256059646606
24.486510694999999771,2326.4012934992597366,72.61666168065575277523748809471726417542
24.708770109999999676,3543.8237554703032401,69.82708426664780176906788256019353866577
24.636656949999999,19199.304780652157206,92.56700392214362693721341202035546302795
24.715467534999998378,18601.574017309711053,87.53669926098903886213520308956503868103
24.533414483000001383,4809.497659168939208,100.6177009721348127868623123504221439362
24.51301397900000012,8944.4769491293700412,63.46881970419534724214827292598783969879
24.708486631999999616,3670.878574051641408,50.10664534170720685324340593069791793823
24.847500033999999403,38036.344702132373641,298.5307845091095373390999156981706619263
24.51716933100000162,35126.772628813021583,233.7925397523723916037852177396416664124
24.539708772000000891,39770.438663814667962,289.7655886958298196987016126513481140137
24.702503319000001625,23160.175816988306906,92.46480491391895384367671795189380645752
24.532847708999998559,7032.9323313588756719,87.39236385534624673709913622587919235229
24.679256835000000336,83805.846727088544867,448.5858482134359519477584399282932281494
24.564617564999998933,10405.410928062739913,152.1716741611289762658998370170593261719
24.748657988000001495,3053.8308955285056072,71.78328711413203677693672943860292434692
24.487126992000000314,32094.895434031877812,161.5013947266159846094524255022406578064
24.671000832000000713,32825.640205835486995,240.8164607670291275098861660808324813843
24.461445926999999756,19357.535070046578767,81.90604199969402543501928448677062988281
24.510496538999998251,9445.4264622510982008,119.3214184959504109428962692618370056152
24.608371319999999827,5817.4448560594591981,68.91208209459070133107161382213234901428
24.688923669000001127,18072.60479854368532,87.99995690848055573951569385826587677002
24.513159217999998418,22275.048454858140758,108.8394056745282227893767412751913070679
24.527518386000000561,31567.843660887767328,207.1911219990852544015069724991917610168
24.664559385000000447,25986.828656446123205,128.7638766311505094108724733814597129822
24.665012572999998497,39358.397960484697251,287.1376475169495279260445386171340942383
24.575131034999998292,4771.8633255298263975,96.22985103025898467876686481758952140808
24.607626108000001608,21904.226881852420775,110.3373346109524391067679971456527709961
24.670787286999999566,37627.963515100105724,273.9252426032380753895267844200134277344
24.737961997999999397,301500.83674897527089,7619.383492502530316414777189493179321289
24.665673684000001487,19912.272145076029119,85.64983978111486351281200768426060676575
24.514318638999998967,37468.969946208264446,265.3756983881545465919771231710910797119
24.545900784000000527,25650.425291744082642,109.5163993687352643746635294519364833832
24.504498638000001165,35646.938863010749628,288.3585042611656490407767705619335174561
24.60389895100000146,21458.65668611482397,109.462517160463917775814479682594537735
24.439262668000001355,2978.9847725585973421,76.83530015522207179401448229327797889709
24.59971200900000099,6974.361005874087823,61.9643450828570792054961202666163444519
24.463050277000000676,4600.9033320171156447,25834.59654419813887216150760650634765625
24.415864983999998827,4600.9033320171147352,25834.59654419805519864894449710845947266
24.417251826000001103,4600.9033320171156447,25834.59654419814978609792888164520263672
24.348370873000000358,4600.9033320171129162,25834.59654419816070003435015678405761719
24.300953986999999756,4600.9033320171174637,25834.59654419798243907280266284942626953
24.361280082000000391,4600.9033320171165542,25834.59654419793878332711756229400634766
24.482980377000000516,4600.9033320171138257,25834.59654419812795822508633136749267578
24.27420429800000079,4600.9033320171147352,25834.59654419815706205554306507110595703
24.133498816999999548,4600.9033320171129162,25834.59654419823345961049199104309082031
24.254185852999999184,4600.9033320171156447,25834.59654419819344184361398220062255859
24.344074738999999852,4600.9033320171129162,25834.59654419830258120782673358917236328
24.402235249000000294,4600.9033320171147352,25834.59654419812432024627923965454101562
24.266352845000000116,4600.9033320171165542,25834.59654419787329970858991146087646484
24.959512663000001709,4600.9033320171147352,25834.5965441980515606701374053955078125
24.367863519000000139,4600.9033320171138257,25834.59654419811340630985796451568603516
24.411072247999999973,4600.9033320171129162,25834.59654419817525194957852363586425781
24.516341279999998903,4600.9033320171138257,25834.59654419820799375884234905242919922
24.444574455000001478,4600.9033320171174637,25834.59654419803700875490903854370117188
24.298918609000001112,4600.9033320171129162,25834.59654419813887216150760650634765625
24.455625529999998946,4600.9033320171138257,25834.59654419817525194957852363586425781
24.394559853000000516,4600.9033320171156447,25834.59654419814978609792888164520263672
24.298964761000000578,4600.9033320171147352,25834.59654419815706205554306507110595703
24.38859175300000004,4600.9033320171156447,25834.59654419811704428866505622863769531
24.290125095000000499,4600.9033320171165542,25834.59654419794969726353883743286132812
24.458734414999998563,4600.9033320171165542,25834.59654419801881886087357997894287109
24.19040170099999898,4600.9033320171156447,25834.59654419800426694564521312713623047
24.231078847999999226,4600.9033320171165542,25834.5965441980515606701374053955078125
24.385518085000001065,4600.9033320171156447,25834.59654419820799375884234905242919922
24.427496761000000447,4600.9033320171129162,25834.5965441981679759919643402099609375
24.451080236999999329,4600.9033320171156447,25834.59654419806611258536577224731445312
24.298009829000001503,4600.9033320171138257,25834.59654419815706205554306507110595703
24.285478031000000243,4600.9033320171165542,25834.59654419797880109399557113647460938
24.282052333999999405,4600.9033320171129162,25834.59654419819344184361398220062255859
24.404796449999999197,4600.9033320171138257,25834.59654419817525194957852363586425781
24.244287252999999538,4600.9033320171129162,25834.59654419818616588599979877471923828
24.313586017999998745,4600.9033320171174637,25834.59654419805883662775158882141113281
24.071607307000000731,4600.9033320171147352,25834.59654419828075333498418331146240234
24.440228239999999715,4600.9033320171129162,25834.59654419819344184361398220062255859
24.350922115999999562,4600.9033320171156447,25834.59654419810249237343668937683105469
24.383946640000001338,4600.9033320171129162,25834.59654419809157843701541423797607422
24.430454449999999156,4600.9033320171129162,25834.59654419808794045820832252502441406
24.464895498000000629,4600.9033320171156447,25834.59654419820799375884234905242919922
24.214717849999999544,4600.9033320171138257,25834.59654419817161397077143192291259766
24.253022923999999705,4600.9033320171147352,25834.59654419823345961049199104309082031
24.316372061999999232,4600.9033320171129162,25834.59654419828802929259836673736572266
24.301845215000000167,4600.9033320171156447,25834.59654419801518088206648826599121094
24.38385667300000037,4600.9033320171165542,25834.59654419791695545427501201629638672
24.466392170999998967,4600.9033320171174637,25834.59654419801154290325939655303955078
24.328402671999999285,4600.9033320171156447,25834.59654419812432024627923965454101562
24.200577565999999763,4600.9033320171129162,25834.59654419818616588599979877471923828
24.434547264999999072,4600.9033320171129162,25834.59654419830621918663382530212402344
24.35189563100000143,4600.9033320171174637,25834.59654419798243907280266284942626953
24.521323673000001264,4600.9033320171156447,25834.59654419803700875490903854370117188
24.437243898999998493,4600.9033320171165542,25834.59654419814251014031469821929931641
24.331037656999999541,4600.9033320171129162,25834.59654419820071780122816562652587891
24.34978323400000022,4600.9033320171156447,25834.59654419793150736950337886810302734
24.479709224000000489,4600.9033320171129162,25834.596544198109768331050872802734375
24.367671120000000684,4600.9033320171129162,25834.59654419811704428866505622863769531
24.407196335999998382,4600.9033320171174637,25834.59654419803700875490903854370117188
24.576959497000000709,4600.9033320171147352,25834.59654419807338854297995567321777344
24.283636905000001605,4600.9033320171129162,25834.59654419822982163168489933013916016
24.346876311999999132,4600.9033320171156447,25834.59654419815706205554306507110595703
24.408040840000001737,4600.9033320171138257,25834.59654419821163173764944076538085938
24.371921640000000053,4600.9033320171165542,25834.59654419804428471252322196960449219
24.23977638799999923,4600.9033320171138257,25834.59654419818252790719270706176757812
24.448450250000000494,4600.9033320171138257,25834.59654419824437354691326618194580078
24.361094906999998244,4600.9033320171165542,25834.59654419805883662775158882141113281
24.284789371999998764,4600.9033320171129162,25834.59654419811704428866505622863769531
24.146616506000000868,4600.9033320171138257,25834.59654419825892546214163303375244141
24.411040037999999441,4600.9033320171138257,25834.59654419811704428866505622863769531
24.329622926999999066,4600.9033320171156447,25834.59654419803337077610194683074951172
24.455701786999998859,4600.9033320171138257,25834.59654419813523418270051479339599609
24.410725689999999588,4600.9033320171138257,25834.59654419817525194957852363586425781
24.436977324000000777,4600.9033320171156447,25834.59654419818980386480689048767089844
24.28695032299999923,4600.9033320171147352,25834.59654419817161397077143192291259766
24.555647703000001769,4600.9033320171147352,25834.59654419814251014031469821929931641
24.35696329399999982,4600.9033320171120067,25834.59654419830258120782673358917236328
24.26645628400000021,4600.9033320171138257,25834.59654419818616588599979877471923828
24.284408839000001024,4600.9033320171138257,25834.59654419807338854297995567321777344
24.283052181999998709,4600.9033320171147352,25834.59654419817161397077143192291259766
24.084540593999999913,4600.9033320171165542,25834.59654419808794045820832252502441406
24.22977071800000104,4600.9033320171129162,25834.59654419818252790719270706176757812
24.328331670000000742,4600.9033320171165542,25834.59654419808066450059413909912109375
24.496580045999998276,4600.9033320171129162,25834.59654419831713312305510044097900391
24.172444789000000043,4600.9033320171129162,25834.5965441980515606701374053955078125
24.445496373000001,4600.9033320171138257,25834.59654419814978609792888164520263672
24.347096575999998436,4600.9033320171129162,25834.59654419818616588599979877471923828
24.257955594999998539,4600.9033320171129162,25834.59654419819707982242107391357421875
24.352946832000000654,4600.9033320171165542,25834.59654419802245683968067169189453125
25.122358519999998805,4600.9033320171165542,25834.59654419802245683968067169189453125
25.005803867000000906,4600.9033320171156447,25834.59654419801518088206648826599121094
24.91215835599999906,4600.9033320171101877,25834.59654419828075333498418331146240234
24.372385539999999793,4600.9033320171165542,25834.59654419806611258536577224731445312
24.334647040000000118,4600.9033320171165542,25834.59654419804428471252322196960449219
24.475444487000000748,4600.9033320171165542,25834.59654419801881886087357997894287109
24.429267878000000991,4600.9033320171174637,25834.59654419793150736950337886810302734
24.354049508999999318,4600.9033320171138257,25834.59654419830621918663382530212402344
24.100286080000000055,4600.9033320171147352,25834.59654419797880109399557113647460938
24.301404182999998937,4600.9033320171165542,25834.596544198109768331050872802734375
24.308050389999998231,4600.9033320171147352,25834.59654419812795822508633136749267578
24.371480409000000122,4600.9033320171147352,25834.5965441981679759919643402099609375
24.262370160999999769,4600.9033320171129162,25834.59654419830258120782673358917236328
24.436238537000001259,4600.9033320171156447,25834.59654419804792269133031368255615234
24.360996200999998962,4600.9033320171138257,25834.59654419806247460655868053436279297
24.254983036999998802,4600.9033320171147352,25834.59654419810613035224378108978271484
24.463685179999998809,4600.9033320171138257,25834.59654419802973279729485511779785156
24.297938896000001563,4600.9033320171156447,25834.59654419803700875490903854370117188
24.419121606000000924,4600.9033320171156447,25834.59654419807338854297995567321777344
