gradient norm,error
3934.790898074631059,6.48411181469296771240351517917588353157
1629.66345678191351,6.579198129240425352293186733731999993324
2443.0980155496686166,6.476211065117060350360134179936721920967
229.23207109427303863,6.526368072109863582852540275780484080315
1578.624287599900299,6.809957967907604547974642628105357289314
1495.345204188647358,6.576734758024235460993622837122529745102
2504.5937328797913324,6.600739145026460974463589082006365060806
1075.8866793901731853,6.519380249552816586344761162763461470604
652.70921801784948002,6.499504124364120727364024787675589323044
2381.9738829039738448,6.519400757207550078931035386631265282631
368.87844643826281299,6.575676868127623642124035541201010346413
350.4880601644092053,6.474201993538841293229779694229364395142
1432.8456705484281883,6.455192326352549692103366396622732281685
1066.2893799856242367,6.474777213447468149354335764655843377113
998.47118046859372953,6.456720304863809545281583268661051988602
1725.0247352161047729,6.465111040974181655371921806363388895988
1221.2740084393526558,6.505817136092673536040820181369781494141
609.75535843418651893,6.478463171632011352585323038510978221893
1626.9100192020619033,6.45009133304449200352337356889620423317
1328.1430272074444474,6.528807976513170352461656875675544142723
1515.6634833334380801,6.473068157452165571896784967975690960884
1208.5794056480983727,6.458404674609266926665895880432799458504
3514.4906383721686325,6.482317646319205373117711133090779185295
1395.7596590876519258,6.521781114571218118669548857724294066429
479.8179099638850289,6.445435581263137869711954408558085560799
329.04585669477199872,6.509811901834159364454990281956270337105
1375.3958030469225378,6.516755156185417341418997239088639616966
5814.5182660855916765,6.849604848696112746608832821948453783989
1285.0632859643098982,6.486003195525327669201942626386880874634
516.66077402006499142,6.455732693902147545372827153187245130539
280.26888140145797479,6.43208782227490072358477846137247979641
670.43741772333021345,6.491002688979770063326668605441227555275
433.67194645626659621,6.471531937621494812162836751667782664299
1855.259494873678932,6.430335546365455456907511688768863677979
1541.6884442553805457,6.437566680608307834177139739040285348892
4148.2911027295313033,6.489488250318631301638561126310378313065
4196.2884220579162502,6.442757872924944173576022876659408211708
1409.8533598192896079,6.476012075881118157383298239437863230705
477.69040396361049261,6.479087490173243146784898272017017006874
1077.9661547464456817,6.443384920062238840898771741194650530815
468.01468118117315953,6.496240868002375101752932096133008599281
1678.975735219493572,6.523199315805751297148162848316133022308
3538.868244075810253,6.484057011515051982541990582831203937531
2396.9470104662364065,6.635341785594988550656125880777835845947
332.52807079767501364,6.570549957347058267487227567471563816071
1902.3807343168680291,6.540334424098353416354711953317746520042
989.33479801156204303,6.428668797068200824185169039992615580559
1393.9575051718568375,6.503382428728500919135058211395516991615
2197.8027407236081672,6.647213051039298825628520717145875096321
2180.7914859614561465,6.431371742559520043869270011782646179199
2022.2143267184849265,6.419551792582560700850535795325413346291
2437.2481280040410638,6.484429595155921433047296886797994375229
710.77879292706973047,7.130329422086341573105983115965500473976
1162.2732088512241262,6.434826542958576034436646295944228768349
2197.2696327905123326,6.642478378300135766210132715059444308281
1178.7953734786115092,6.463648501821005254441843135282397270203
4904.0266644115654344,6.685785284114616366935024416306987404823
581.85971310287823144,6.40902403655816232941333510098047554493
3320.1263763376159659,6.440335649104425463917777960887178778648
1740.8473160454525441,6.458263010858776631550881575094535946846
4527.784202029845801,6.505288434019908194727577210869640111923
410.3665555289551321,6.457185037851071562897686817450448870659
2812.7123155293420496,6.505372747381217735096470278222113847733
960.26867786275863637,7.201349018724558348480968561489135026932
794.72939899393577434,6.664993843888983526824176806258037686348
2250.9674883990201124,6.470740134840573531960217223968356847763
1356.3523446805197636,6.478062622793916425223414989886805415154
1324.3876278612110582,6.446629365589007676362598431296646595001
1461.1365322862948233,6.459851873323264825899059360381215810776
1681.2306181184185334,6.426878871118869795964201330207288265228
1367.0182587154404246,6.555879518435052233371607144363224506378
2861.3098820025979876,6.437278738630010543886328377993777394295
1312.9227510595021613,6.436208075261804495426076755393296480179
1420.1134041922423421,6.407554497993159792201822710921987891197
1554.1749959807534651,6.512971987526809058977050881367176771164
835.30897084334469582,6.403652774456971563665774738183245062828
1309.7855916488772436,6.494637838180286060207890841411426663399
2137.1007517417679082,6.398109231421884146584488917142152786255
1751.4584423776800577,6.393784563487775685075575893279165029526
440.7376893294648994,6.410948787422508843292234814725816249847
322.06106077212086802,6.388011925155932857478546793572604656219
2107.4917414754372658,6.398271439584372721753879886819049715996
1338.06212593611599,6.394769819722065484768336318666115403175
1731.7774068310077382,6.403069644323588605061559064779430627823
1012.5771226619806384,6.495873205239566239299620065139606595039
2367.9055369328511915,6.391199787637516394056547142099589109421
974.06707521106739023,6.42286862159154914309056039201095700264
1318.7213888843839413,6.491272841803242599212353525217622518539
1986.4262255031230779,6.462343933554259400864339113468304276466
1753.8593650444822742,6.528748700513197000816489889984950423241
2833.6429116591957609,6.398645151245468731815435603493824601173
231.8419855652785202,6.492917240013360569150790979620069265366
1391.0702308666211593,6.755463023081305529160545120248571038246
2082.9954748472023311,6.375013641348566295619093580171465873718
1365.6478790576488791,6.421135132357634667243928561219945549965
811.86207021759264535,6.407281723812768170489562180591747164726
488.75312189450005462,6.459447342849787609964096191106364130974
1757.641239174719658,6.588381441566572682688729400979354977608
1480.6738287082766874,6.602365582718266345807478501228615641594
3126.6968128607122708,6.622215457907625335565171553753316402435
3419.8350807508927574,6.441808729478080586261512507917359471321
850.37777763697681621,6.603216829675406351896072010276839137077
719.70304067557560757,6.528815965547560828952100564492866396904
1033.1687178279344153,6.781135935832844019444110017502680420876
1179.74897892699164,6.747244314979968571321933268336579203606
287.2253985407280652,6.5676373401119292338989907875657081604
3792.7068682574690683,6.602751704941851151886567095061764121056
200.3664735233936085,6.452478481249413810871828900417312979698
1265.6151656889421702,6.450499631337469175207388616399839520454
724.60042074414502622,6.409470520715114361109954188577830791473
2407.8057155178357789,6.43799303765494279616632411489263176918
802.5106440331929889,6.380058698626313251622832467546686530113
1278.5537994237831754,6.390796886666345599792293796781450510025
2976.3500880912397406,6.53567339379275935584701073821634054184
679.45428232560755077,6.493975927939152903434205654775723814964
1628.2721972920119242,6.3638862564871123694842935947235673666
1433.389122158507007,6.380037196514964925597723777173087000847
510.77074576739789791,6.631522117191796183988117263652384281158
550.62649487300109286,6.421294391876569918053974106442183256149
705.72547917704446263,6.404792467858281490578065131558105349541
2709.4865450688812416,6.417825865664932294407662993762642145157
1747.4371322384681662,6.361887446534030488010102999396622180939
869.66052167844179621,6.425169263794138885259599192067980766296
797.57653433120526643,6.389215601949060463482510385802015662193
652.59017068138211926,6.435914244763969449536489264573901891708
