gradient norm,error
5817.7303569470523144,13.4661190007083408914922983967699110508
1864.5681884260670813,13.65896984747413611671618127729743719101
747.96208178264078015,13.45502753840554888142833078745752573013
679.15721214521613547,13.50934926150761228313967876601964235306
2160.194676890993378,13.4858369687195001063173549482598900795
1511.5190163425179435,13.45240296042646654939289874164387583733
2327.2580913710244204,13.48540240248068045048057683743536472321
2705.2602491365018977,13.43039749917381620036849199095740914345
552.84914373285221245,13.6916322239344925293380583752878010273
392.57325266824369692,13.45455788158424681455471727531403303146
1040.8713331383812601,13.52758711405823710549611860187724232674
894.35651481734225854,13.57833088325875969815115240635350346565
2801.3254583841812746,13.45942986496367588244993385160341858864
3415.2717506243093339,13.54983221371219137552088795928284525871
1156.181976511434641,13.46007813539594977214619575534015893936
1518.2648048034357089,13.34747360420572981354325747815892100334
476.26613601992062286,13.80069199896969678320601815357804298401
935.15365195433696499,13.5016577798084558281743738916702568531
1823.7467479084618844,13.33029066620606783999392064288258552551
2294.4474208877491037,13.45419286297754268844073521904647350311
262.03098576654468843,13.65655396479538019605115550803020596504
297.86130668081455042,13.39768841027027690415707184001803398132
3459.0767413342882719,13.39577435033455898860665911342948675156
4289.299743833797038,13.32777355324368961930758814560249447823
2091.1307971137744062,13.69062716688152292476843285840004682541
761.29714463222239829,13.35691327336903988509675400564447045326
1939.8122916306006118,13.32182941055877023472930886782705783844
7319.2391186051409022,14.09673715161227924852482829010114073753
1444.0068096258353307,13.47652336001581474533850268926471471786
1638.9417370038609079,13.35227599542356280437616078415885567665
1878.2197140521227539,13.31558650198287274690756021300330758095
483.26384965218534262,13.26092004603889762393009732477366924286
1000.4811100000281385,13.25426104829573681342935742577537894249
3723.3517798995403609,13.30269935835293892978370422497391700745
1666.6802337385790906,13.27689082842063328371295938268303871155
5133.423301418808478,13.31667088805146192953543504700064659119
4995.5347047793438833,13.2991642756040437944875520770438015461
823.29670829124825104,13.24360720210750308467595459660515189171
1183.2524250719861811,13.23120195372711371817331382771953940392
1673.2531601589000729,13.32290140019928692538542236434295773506
405.29141490532560965,13.21455450890061378288464766228571534157
4251.964853670413504,13.38739866142342371801987610524520277977
4279.5951656107199597,13.18585308060861116530304570915177464485
3745.2769121268356685,13.33592301981212990824587905080989003181
866.17047598893702798,13.41744136607435855523817735956981778145
4120.4367936858761823,13.59963615097655775798557442612946033478
2409.9377600453485684,13.16292138532273625628477020654827356339
3407.0668481396965035,13.22711817662454691912898852024227380753
2708.0376779182220162,13.1546491916550216672021633712574839592
1529.9472235268308395,13.14114838928726847200323391007259488106
1361.9968835273075456,13.1436510364647656246006590663455426693
4632.700148099072976,13.21990070868991828945127053884789347649
1134.4042317689845731,13.64233895406469088129597366787493228912
2443.144401070195272,13.11359645552168018411975936032831668854
1456.8960828808551469,13.27321021166823911130450142081826925278
3856.6205924143741868,13.1674486797296665940848470199853181839
6235.9987283971240686,13.44289235305337193437935638939961791039
283.97669382807839611,13.09633771170045335452414292376488447189
3834.7213722696628793,13.19493719815209331613914400804787874222
1667.3891966739372492,13.23116308661796125534237944521009922028
2953.529612288082717,13.13618969232168964822449197527021169662
348.16077742884431245,13.10063458651278267552697798237204551697
2650.3324025789711413,13.13587919857041619309256930137053132057
2028.0671432513549917,13.54770606795063159211167658213526010513
535.30776606283779984,13.06187158329294639713680226122960448265
2095.7733710016295845,13.05965161547877961822905490407720208168
1108.0651123759098482,13.10266778445991242563195555703714489937
936.41946101338521657,13.08210962432729296267552854260429739952
1837.9465160863624078,13.04764277265094563063030363991856575012
1479.5930824761999247,13.0262509224067848379036149708554148674
2053.0424012192584087,13.34676207694334770792465860722586512566
3363.4917710728009297,13.07672984136899074769644357729703187943
3398.1923055295251288,13.04390195541347985397351294523105025291
1972.5209235094989708,13.02526542942790577228606707649305462837
1956.0366896494058437,13.4495980757094759638903269660659134388
1407.9138985622062137,13.05959073283390203812359686708077788353
2761.0000583884657317,13.08544825033105318823345442069694399834
2114.6135702765982387,13.00902148127116042530815320787951350212
2471.4708569684576105,13.01855221380533578212634893134236335754
1238.0697133362782552,13.12464000915753992160261987010017037392
496.32745167331796665,13.20466021238070020160648709861561655998
2071.7542206385496684,12.98104786999240012335121718933805823326
1035.2964318066444775,13.00764542272032286973626469261944293976
2235.142992370886077,12.95925158606223881463392899604514241219
1074.1996206661044653,13.38720565020872932393558585317805409431
942.15952202600010423,12.97375108341954863533374009421095252037
561.72901473618424006,12.98812890347836734861175500554963946342
1673.3826566581153656,13.05016543095059766699250758392736315727
1905.0205415919169809,12.97275018524685030740783986402675509453
2970.0884612751806344,12.93036863640882927484199171885848045349
3617.7484731630925126,13.1049516714914187076601592707447707653
345.22253819858110546,13.07729749962321896816774824401363730431
1977.9460338943999886,13.29902464363991754225935437716543674469
2113.2406423837737748,12.92015374109977088323830685112625360489
4109.531960795690793,12.96959843086600017159071285277605056763
1805.6872230840488101,12.89411524225026184353737335186451673508
1859.1131473085695234,12.95333558392788830815334222279489040375
1989.6374296532048902,13.50566163176869061146589956479147076607
1532.288650429765994,13.10268062886017936818916496122255921364
4428.8536633940329921,13.10995483250943394182286283466964960098
