gradient norm,error
6812.1378228551284337,16.33642373150782489688026544172316789627
1811.6163540482432381,16.46539244595278361771306663285940885544
998.5268376902744194,16.25939225887591632613293768372386693954
524.58563566013629043,16.31081236591795047274899843614548444748
2707.0736066093390946,16.2125987710350436543649266241118311882
1910.8132115738044376,16.21048627982845857786742271855473518372
1856.2986750667942033,16.18578156576989712789327313657850027084
3451.1544031954822458,16.13276335352889745422544365283101797104
661.67624585719772767,16.67621642321703134825838787946850061417
409.10275473602280272,16.21264567235719411542049783747643232346
1413.7820733019866566,16.15856029917775771309607080183923244476
1389.3588445000814318,16.26287428112328470319880580063909292221
3114.713869477105618,16.08679946948294769981657736934721469879
2956.1657310310756657,16.15879046755174641702978988178074359894
1267.2253365021629179,16.07285724442712293580370896961539983749
1227.8602817115245216,15.86325089678449806740445637842640280724
469.80059489696054698,16.37910138783369973225489957258105278015
2081.1211743036310509,16.00402445007441443181050999555736780167
1206.7607265576996269,15.79606143608019408475229283794760704041
2830.273736298478525,15.85176075789953209493887698045000433922
1043.1112320531321984,15.83745761360443538023901055566966533661
229.48417340301747913,15.78299658881962841405766084790229797363
4321.9565641534800307,15.74443639003610329041293880436569452286
4727.6598637158440397,15.72268674458205417465705977519974112511
2783.1700329327291001,16.20037504063007105514770955778658390045
1359.890188431231536,15.66806185341330248661506630014628171921
2050.8227467310625798,15.67210361677188501516866381280124187469
8141.9844172981511292,16.31865419168811470740365621168166399002
1883.4357273622786124,15.87028424900517364903862471692264080048
1757.6057888449561233,15.66690353908861688125853106612339615822
2219.3154922064750281,15.59986608658585716113975649932399392128
1000.3635265776293863,15.52442321838007011081117525463923811913
1406.432064038484441,15.50476532519757633110657479846850037575
4404.619738952024818,15.54129673318630011635832488536834716797
3107.2587226824143727,15.60737394631455465798808290855959057808
4865.3713016315332425,15.50637499100018246167564939241856336594
5870.0677118326302661,15.50623360308093090509373723762109875679
2094.6388240383057564,15.4289213464804273456820737919770181179
1401.0221815689653795,15.4055161638157347425703846965916454792
1346.936306874407137,15.59456548479528237294289283454418182373
629.43744187977722504,15.35105253816729131699503341224044561386
5317.39628899300169,15.40425253070186606407787621719762682915
4121.2301533547224608,15.32194302697532783952283352846279740334
3823.7337989909606222,15.39802787782897119939207186689600348473
720.12558503308832769,15.49638740149082671848645986756309866905
5117.4678304373792344,15.81803479171927762081395485438406467438
2596.7217145203967448,15.22976461033213446683021174976602196693
3506.3218157527498988,15.29926715981835272373245970811694860458
2503.518452748382515,15.19246632002881902678836922859773039818
1641.301763565619467,15.19066019721987714774513733573257923126
1135.5094042107325549,15.18955560885691369321648380719125270844
5192.9312378198228544,15.21193140451868330842444265726953744888
1246.6631227381976714,15.60738652876961118920462467940524220467
2614.340773284349325,15.11653982613614566332671529380604624748
1228.1173822876378381,15.22333058517986081881190330022946000099
4374.0208991197187061,15.10163107589861475332781992619857192039
6412.7763573096872278,15.35771520518192723159245360875502228737
263.59917515989053527,15.04963009468446877292535646120086312294
4154.8177577629985535,15.08784658943804402042587753385305404663
1126.2376653487881413,15.10750283311259600793619028991088271141
2420.9162152994545067,15.07925021954389599443402403267100453377
845.32629026835331842,14.99046132199200265233685058774426579475
1651.0550116914168939,15.13155152132425840250107285100966691971
2370.9378474079239822,15.54555114026997131304597132839262485504
855.02165806523726133,14.92854120620642177641457237768918275833
2029.4753373877383638,14.91696428113715278129802754847332835197
896.51414585314830674,14.96239103159627603645276394672691822052
952.25551077412080758,14.90161523092531936640625644940882921219
1773.5464769399832221,14.9201271391289029821791700669564306736
2265.9120306622112366,14.84155285432127868716634111478924751282
2638.3654714412136855,15.19816063745759926462142175296321511269
4598.4791116703245279,14.81694726038890941310910420725122094154
3864.0219350390261752,14.8279616875388740027119638398289680481
2001.6302895312126111,14.79992471586601610056277422700077295303
2011.2214281465805925,15.27909245276785021872001379961147904396
1725.4673747898903002,14.83380332452408900678619829704985022545
2409.1203122745178007,14.90243605721858877188878977904096245766
3193.7312309151916452,14.73365484677936798618702596286311745644
2731.1594200537615507,14.79493621875594655534769117366522550583
1214.9727829746136649,14.89380603088136467704316601157188415527
743.85620286638766174,14.94554729498746326044056331738829612732
1976.3155984839370376,14.68624316331278834013573941774666309357
1262.6031505176053997,14.70031277585421491949091432616114616394
2531.4501397144836119,14.6599313655007019718823357834480702877
893.53294580244289591,15.07048552068814650795047782594338059425
667.74503735000655524,14.64575311494461828942803549580276012421
598.82993176786715139,14.67976780214644882960328686749562621117
2254.9557446434323538,14.71063928142640619967096426989883184433
1930.9825014581217602,14.66905715346725536107896914472803473473
2959.7386259690279076,14.62951782798741362512373598292469978333
3881.6767114512949775,14.83204637857978092085886601125821471214
394.44526912551793885,14.74883093816346146809337369631975889206
1709.8812198024179452,14.93644324490762009816080535529181361198
3004.6116083943702506,14.55426334786062270154616271611303091049
4110.5424842604661535,14.70810213953316036850083037279546260834
1937.5618065729636328,14.53370686834292868638840445782989263535
1910.7810484742378776,14.59801748945680088809240260161459445953
2427.5325438546265104,15.25733663766080638879429898224771022797
1853.9963905591653202,14.66994537499534523306010669330134987831
6015.0718474414870798,15.91925691124831310219178703846409916878
